@relation 'Adult-weka.filters.unsupervised.attribute.ReplaceMissingValues_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.2-A5-M-1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 0.425relationship=Husband+0.425marital-status=Married-civ-spouse-0.325marital-status=Never-married+0.271sex=Male+0.232age... numeric
@attribute 0.461education-num+0.242native-country=United-States-0.228native-country=Mexico+0.227education=Bachelors+0.224occupation=Prof-specialty... numeric
@attribute -0.424race=Asian-Pac-Islander+0.422native-country=United-States+0.385race=White-0.23native-country=Philippines-0.166native-country=India... numeric
@attribute -0.353age-0.336relationship=Unmarried-0.335marital-status=Divorced+0.332marital-status=Never-married+0.317relationship=Own-child... numeric
@attribute '0.441race=White-0.428race=Black-0.291native-country=United-States+0.29 native-country=Mexico+0.232relationship=Not-in-family...' numeric
@attribute -0.571workclass=Private+0.333workclass=Self-emp-not-inc+0.311workclass=Local-gov+0.254occupation=Farming-fishing+0.229occupation=Protective-serv... numeric
@attribute '-0.388relationship=Wife+0.362relationship=Not-in-family+0.267hours-per-week-0.244occupation=Prof-specialty+0.24 race=Asian-Pac-Islander...' numeric
@attribute -0.355race=Black+0.275race=Asian-Pac-Islander+0.273relationship=Wife+0.254occupation=Adm-clerical-0.228fnlwgt... numeric
@attribute 0.409occupation=Prof-specialty-0.32education=Some-college-0.275occupation=Exec-managerial-0.236occupation=Adm-clerical+0.209education=Prof-school... numeric
@attribute '-0.333occupation=Sales+0.312occupation=Protective-serv+0.3  workclass=Local-gov-0.275workclass=Self-emp-inc-0.273workclass=Self-emp-not-inc...' numeric
@attribute income {<=50K,>50K}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
-2.300062,0.337447,1.347418,2.08786,-0.455961,0.470995,-0.613336,0.794511,-1.691351,0.385817,<=50K,cluster5
-2.912796,0.082159,1.270337,2.114284,0.13671,0.590397,-1.622996,0.345667,2.123904,-0.661897,<=50K,cluster5
0.276604,-0.108952,1.05711,-1.350294,0.774774,-0.966548,3.415799,-1.337248,-0.213748,1.531228,<=50K,cluster4
-0.103493,3.150033,-0.182333,1.80922,0.301934,2.90252,-1.184915,-0.830521,1.648894,1.712796,<=50K,cluster0
2.801997,2.229737,-0.703071,0.447116,0.125503,1.838132,-1.982408,-0.917377,1.426874,1.954774,<=50K,cluster0
0.667302,-2.691183,1.308726,0.400709,-0.486667,-0.708743,-0.733815,-0.556897,0.868121,-0.104483,<=50K,cluster2
2.003234,-0.820524,0.953616,0.132126,-0.424099,-1.142871,0.671016,0.083717,-0.502485,0.166936,<=50K,cluster2
1.637755,-1.730078,1.154031,-0.157177,-0.537906,-0.875778,0.134552,-0.147725,0.907909,0.839384,>50K,cluster2
3.384555,2.395574,-0.888536,0.27382,0.248579,1.700282,-1.86773,-1.229288,1.393128,1.857935,>50K,cluster0
-2.661693,-1.516085,1.983351,2.79468,-0.371382,1.007095,-0.470649,-0.867727,0.735363,-0.156784,<=50K,cluster5
1.996261,-1.740919,1.213545,-0.37783,-0.841899,-0.92561,0.537614,-0.392444,0.579567,1.086424,<=50K,cluster2
-0.628854,0.983048,0.479547,0.471221,0.295432,-0.810755,0.878784,-0.409367,-0.303739,0.049131,<=50K,cluster5
1.939305,-1.487583,0.760239,-0.682505,-0.443285,-0.767743,0.517131,-0.192897,0.41998,0.196664,<=50K,cluster2
1.332765,-2.338864,-1.063498,-2.054331,-3.34905,2.539446,-1.260375,-2.168715,0.558207,0.382542,<=50K,cluster0
-2.221578,0.094833,1.405116,1.726228,0.380579,0.31043,0.572032,-0.474789,-0.167944,0.408044,<=50K,cluster5
2.529053,0.184023,0.697797,0.695683,-0.423589,0.940201,0.542041,1.279267,-1.855191,-2.717635,<=50K,cluster0
-0.977693,0.362492,0.986047,-0.679764,0.854059,-0.525781,1.590424,-0.450951,-0.432874,0.452626,<=50K,cluster4
-1.26823,2.067723,0.378385,1.030009,1.230953,-0.981647,1.096052,-0.695412,-0.631859,-1.164801,<=50K,cluster5
-1.468003,-5.911553,-2.303142,-0.384045,5.26032,1.970328,-1.559087,-0.56616,0.130403,0.182189,<=50K,cluster1
-1.400068,0.633704,-7.533568,4.859213,-0.194631,-1.604507,3.956314,0.85079,1.14669,-0.064876,<=50K,cluster3
-0.488628,1.568971,-1.264577,-1.913346,1.899506,-1.252298,-1.917712,-0.059665,2.672254,-1.343651,<=50K,cluster4
-2.29571,0.62623,0.991453,-0.243455,0.371516,-0.49892,1.054709,0.506331,-0.310869,1.310297,<=50K,cluster5
-0.609893,0.357772,1.003482,-1.121244,0.571798,-0.628984,1.802238,-0.47624,-0.492445,0.632584,<=50K,cluster4
-1.324959,1.885756,-1.821032,-3.405762,-2.930325,3.249752,-0.295829,0.688942,-1.267162,2.131886,>50K,cluster4
-2.546065,0.938071,0.723022,0.505453,0.746698,-0.258654,0.129488,0.051836,0.423503,0.195202,<=50K,cluster5
-1.213173,3.253361,-0.288037,-0.129803,0.675864,1.765409,-0.027596,0.298306,-0.911215,1.659827,<=50K,cluster5
1.528936,-0.067843,0.494551,1.009788,-0.051639,-0.54339,-1.334493,-0.237993,0.170201,-0.133215,>50K,cluster2
2.017561,-1.01543,0.781185,-0.305746,-0.449959,-1.102271,-0.707841,-0.433004,0.311672,0.861879,<=50K,cluster2
-1.735336,-0.175226,1.448094,1.219501,-0.372308,-0.250516,0.021245,0.789342,0.485218,0.854643,<=50K,cluster5
-0.737116,1.792018,0.605037,1.762475,1.073081,-0.735409,1.664992,-1.159267,-0.624161,-1.134287,<=50K,cluster5
1.472452,-1.748819,1.39138,0.209312,-0.985524,-0.815032,0.341489,-0.248996,0.528067,1.211627,<=50K,cluster2
-1.659345,1.373813,0.38984,-1.989185,0.952552,-1.013496,0.523722,0.929471,-1.510044,0.583198,<=50K,cluster4
1.373914,-0.963783,0.902796,-0.617175,-0.677972,-1.10905,-0.190576,1.116939,-0.109435,1.157494,>50K,cluster2
1.437371,-1.272161,0.838306,0.364771,-0.396053,-1.144196,-0.677249,-0.023043,-0.600788,0.146243,<=50K,cluster2
-2.796886,-1.369253,1.053944,-0.786949,0.405308,0.254986,-0.665496,0.628165,0.782877,-0.897336,<=50K,cluster5
-1.153681,1.519436,0.624176,1.954046,1.037445,-0.589085,1.197875,-1.649557,-1.062324,-0.805378,<=50K,cluster5
2.391266,-0.886356,0.615203,-1.529215,-1.124273,1.592864,-0.660061,0.186187,1.090327,2.203926,<=50K,cluster0
2.303435,-0.810981,-1.134666,-1.697995,-3.017322,1.57591,0.872621,-0.960164,-0.525068,-1.705482,<=50K,cluster0
4.042233,2.08761,-0.767755,0.703892,0.605196,1.756302,-0.01653,-0.669569,2.702989,-2.184744,>50K,cluster0
-1.738601,2.210791,0.377225,2.538936,0.619759,-0.199755,-0.977726,-0.425663,0.75664,-0.314266,<=50K,cluster5
-3.033563,0.712072,0.903036,0.781921,0.5106,0.166421,-0.251413,0.666024,0.000292,-0.440705,<=50K,cluster5
-2.402179,-5.457691,-1.662515,0.138386,5.036908,1.835952,-1.362795,-0.85674,-1.703833,0.553084,<=50K,cluster1
2.311949,-0.091632,0.5883,0.624932,-0.167316,-0.976614,-0.200173,0.030212,-1.690118,-0.716805,>50K,cluster2
2.975874,-0.312906,0.625235,0.009976,-0.087844,2.639467,1.083311,1.693076,-1.146883,-2.867686,<=50K,cluster0
2.191795,-1.737951,1.177553,-0.470202,-0.566205,-0.997805,0.810692,0.09076,0.543589,1.064105,>50K,cluster2
-1.776553,0.478893,0.37989,-3.094977,0.132429,-1.521315,0.371454,1.055221,-0.931885,1.030737,<=50K,cluster4
-3.311652,0.06313,-0.918523,-1.650034,-2.973103,-0.573969,-0.408976,-0.607315,-0.885695,0.091716,<=50K,cluster4
2.666565,0.858189,0.134024,0.87183,0.23734,-1.47715,0.195985,-0.514033,-1.202407,-0.677528,<=50K,cluster2
2.140274,-0.895957,1.008137,0.498445,-0.455723,-0.792601,-0.018179,0.532948,-0.456864,0.217334,>50K,cluster2
-2.541956,0.291622,-1.36419,1.618664,1.812869,2.596554,-1.047171,3.405529,-2.229498,0.189718,<=50K,cluster5
-2.179699,-0.692924,1.517716,1.429346,-0.501581,0.460227,0.180986,0.381196,0.974857,0.130327,<=50K,cluster5
2.359924,-0.073227,0.331874,-0.811172,-1.468677,3.107639,-0.5939,0.496243,-0.221781,3.689408,<=50K,cluster0
-1.506098,-0.636407,0.935718,-0.743602,0.871236,-0.74036,1.168396,-1.305664,0.389349,0.559619,<=50K,cluster4
-1.917638,2.376214,0.299839,-0.191377,0.189524,2.10204,0.012636,1.878149,-1.063288,1.213622,<=50K,cluster5
1.721037,-0.951418,0.938779,0.210745,-0.434496,-1.080859,0.223115,-0.111539,-0.57534,0.240039,>50K,cluster2
-1.022723,-0.18537,0.67183,-3.177316,0.219335,-1.516534,1.163846,0.765621,0.364858,0.799304,<=50K,cluster4
1.060383,1.217578,-3.397353,1.394049,2.95463,-1.751492,-2.75424,1.160317,-0.75049,-0.211512,>50K,cluster2
1.814014,-1.766239,1.301709,-0.010651,-0.665756,-0.899453,0.682883,0.071545,0.40429,1.178288,<=50K,cluster2
2.005848,-0.12412,0.290006,0.171226,0.101373,-0.68464,-1.355978,-0.194303,0.39101,-0.18331,<=50K,cluster2
3.327973,-0.44148,0.464603,-1.013608,0.192231,2.860514,1.210059,1.686744,0.535267,-1.834345,<=50K,cluster0
-2.462294,-0.063003,1.40973,2.289415,-0.411084,0.777977,-0.577072,0.728592,-0.225458,-0.640486,<=50K,cluster5
-0.814551,1.448961,0.367355,-2.158997,0.257463,1.405197,1.464118,0.929726,-0.359592,2.455485,<=50K,cluster4
-0.600208,2.576752,-0.657262,-2.661367,0.536054,1.221825,-0.728908,1.00468,-0.010168,0.369768,<=50K,cluster4
-2.0873,0.783974,1.178426,2.671875,-0.030354,0.583275,-1.181305,0.422023,0.7422,-0.200953,<=50K,cluster5
0.740423,2.478022,0.093457,0.891838,1.188846,1.016083,2.501381,-0.735238,-1.318016,-2.679988,<=50K,cluster0
2.846614,1.8345,-0.606283,1.499453,0.643153,-0.83531,-1.23535,-1.519903,2.205293,0.674313,>50K,cluster2
-1.882805,-2.140327,-1.410296,-1.133685,-1.359539,1.140723,-0.959534,-1.987688,2.449287,-1.724648,<=50K,cluster4
-2.941462,0.932185,1.283635,1.633644,-0.413217,0.137034,-0.977444,2.220245,-1.026142,0.084954,<=50K,cluster5
-1.32499,-0.340665,1.278725,-0.820239,0.611132,-0.678511,2.067112,-0.888661,0.523136,1.415656,<=50K,cluster4
-2.528509,-2.303738,-2.628063,-2.974524,3.893975,-1.73722,-1.107329,-0.757559,-1.071842,0.481699,<=50K,cluster1
0.475946,-0.934186,-0.573412,0.643992,-3.146491,-0.577322,-0.585449,-1.446221,-1.818766,-1.836236,<=50K,cluster2
0.247761,-1.397403,1.596803,0.754253,-0.737312,-0.397949,0.409329,0.498956,0.664658,0.898894,<=50K,cluster2
2.401605,-2.619655,0.974485,-0.681415,-0.168366,2.397676,0.940587,0.263481,0.355624,-0.895712,<=50K,cluster0
1.930193,-1.760663,1.234415,-0.29029,-0.620135,-0.960293,0.587716,0.195696,0.604817,1.104711,<=50K,cluster2
-1.086172,1.197344,-0.736787,-1.004793,0.26234,1.631993,-0.417635,1.263823,-1.449748,0.768955,<=50K,cluster4
-0.235893,0.084837,-0.033898,-0.804527,0.065241,-1.523448,-3.52323,1.863802,0.273196,-0.17517,>50K,cluster4
0.63253,1.100389,-0.144138,0.003737,0.264534,-1.849759,-2.46395,0.824816,-2.078277,-0.122336,<=50K,cluster2
-3.640539,-0.683375,1.596406,1.784033,-0.33561,0.740779,-1.397876,1.413008,1.759198,-1.16847,<=50K,cluster5
2.199777,0.69591,0.296867,0.061809,-0.635121,1.734645,-0.925077,0.809587,-1.481825,0.567254,<=50K,cluster0
-3.65082,-1.2825,-6.891324,3.056019,-1.071627,-0.78926,3.503425,4.364016,0.59172,0.741116,<=50K,cluster3
-0.212982,0.793921,-1.600125,-0.461048,-2.019564,-1.258981,-2.90629,0.623561,1.159307,-0.117569,>50K,cluster4
2.692799,-1.492575,0.949845,-0.788135,-0.247459,1.85793,1.110987,0.975936,0.678007,-2.750232,<=50K,cluster0
-1.672815,-1.164541,-2.884328,-3.77549,2.040943,1.728396,-0.74577,-0.390839,-0.614299,0.768059,<=50K,cluster1
2.618941,1.10419,-0.120432,0.869944,0.239121,-1.301139,-0.916804,-0.938222,-0.334334,1.057147,>50K,cluster2
-1.549853,1.211129,0.882994,2.112544,0.567105,1.205725,0.52398,0.744077,0.037131,-1.564604,<=50K,cluster5
-3.111931,0.100461,1.316318,2.17547,0.091208,0.585272,-1.832201,0.636649,2.354122,-0.674125,<=50K,cluster5
-0.237283,0.106948,0.151282,-2.073653,0.326128,1.324555,1.55175,-0.556269,0.029431,-1.537586,<=50K,cluster4
2.588371,-0.832448,0.692018,-1.182115,-0.909931,1.599354,0.080116,0.452416,0.658209,2.2797,>50K,cluster0
3.092771,1.053814,0.041402,0.992733,0.294633,-1.569051,0.394761,-0.769233,-1.310336,-0.721351,>50K,cluster2
1.345504,-1.012175,0.886404,-0.595694,-0.668426,-1.083692,-0.255034,0.946336,-0.224826,1.189642,<=50K,cluster2
-0.842807,3.431585,-0.613546,0.388832,1.2193,1.99317,-0.648724,-1.256403,0.693733,1.251387,<=50K,cluster5
-3.160238,-3.005484,-3.116569,0.943668,-3.86448,1.136727,-1.089235,-4.698356,-1.311822,-0.53044,<=50K,cluster5
-1.577261,0.711106,0.157145,-2.474621,1.2787,-0.698942,-0.217628,1.095172,1.325358,-1.457972,<=50K,cluster4
1.924206,-2.388173,-1.31648,0.198375,2.133599,-1.272402,-0.090988,0.448232,-0.47019,0.549,>50K,cluster2
-1.325787,-0.509441,1.551937,0.582653,0.257259,-0.134461,2.149468,-0.56231,0.644025,1.398062,<=50K,cluster5
-1.19377,1.816768,0.559059,3.02216,0.489855,0.044537,-0.539881,-0.95707,0.703928,-0.133031,<=50K,cluster5
1.744839,-0.113618,0.47777,-0.60388,-0.264311,-1.336594,-0.878729,1.134774,-0.431094,0.875816,<=50K,cluster2
1.196937,-2.237304,1.487467,0.854925,-0.553354,-0.312436,-0.084542,-0.209541,0.492933,0.148893,<=50K,cluster2
-2.080037,0.331582,0.450705,-2.065909,0.293866,-1.638865,-0.446447,1.012905,-0.588405,-0.097516,<=50K,cluster4
1.676091,-1.720581,1.302605,-0.041829,-0.919234,-0.875283,0.336919,-0.260494,0.655106,1.077354,<=50K,cluster2
3.011057,-2.024528,0.470903,-1.984153,0.499073,2.244324,0.497128,1.292769,0.761828,-2.439976,<=50K,cluster0
-2.410128,-1.037832,-0.275462,0.478181,-2.211558,0.690412,0.971602,-3.081853,0.08218,-0.200701,<=50K,cluster5
-3.007488,0.18521,-0.695182,-0.083474,-2.078385,-0.424453,0.261731,-1.669846,-0.525489,-0.610754,<=50K,cluster5
1.318168,-1.942439,1.073607,-0.004528,-0.589144,-1.352219,-0.062631,-0.433061,0.422195,1.045161,<=50K,cluster2
-1.95234,0.16262,1.601959,2.695909,-0.289378,0.310529,0.007467,0.388041,-1.217743,-1.261668,<=50K,cluster5
-2.464339,-1.089261,1.91636,2.527407,-0.501226,0.858473,-0.333405,0.319734,1.002232,0.188035,<=50K,cluster5
-1.45716,-0.675535,1.510168,0.708107,0.279179,-0.037322,1.929121,-1.149578,0.229465,1.520209,<=50K,cluster5
2.942683,-1.235799,-0.075951,-1.337341,0.520137,1.469321,-0.858239,-0.111116,1.285649,-2.11193,<=50K,cluster0
2.532439,0.094498,-3.433814,0.073368,-3.412039,2.454448,1.408257,1.808542,-1.927936,2.536181,<=50K,cluster0
0.08228,-0.991182,0.54574,-0.697362,-0.297958,-2.041031,-1.865517,1.208205,0.178897,0.783571,<=50K,cluster2
-3.275505,-0.063497,0.995494,0.830399,0.543065,0.482802,-0.261355,-0.064245,1.061704,-0.471956,<=50K,cluster5
-2.27627,-0.405522,1.399373,2.624429,0.051153,0.888466,-1.114509,-0.70607,1.676962,-0.408546,<=50K,cluster5
2.053024,-0.80443,0.686879,0.418648,-0.196872,-1.643448,-0.196284,-0.456497,-0.042503,0.743845,<=50K,cluster2
-0.774482,0.883182,0.478632,-2.458291,1.148907,-1.44769,1.76016,-0.091017,-0.248737,0.258755,<=50K,cluster4
0.394193,1.943205,-0.350693,-0.669275,1.224837,-1.378411,1.256295,-1.845944,-0.939659,-1.368901,>50K,cluster4
0.197781,0.636701,0.906065,0.102472,0.920888,4.113508,3.282996,0.929308,-0.45875,-2.158717,<=50K,cluster0
-3.244617,-0.291049,1.437996,1.115912,-0.477954,0.222982,-0.830357,1.506436,1.512734,-0.0563,<=50K,cluster5
-1.837593,-0.315405,0.591913,-2.686973,1.038611,-1.630292,0.096896,0.655981,2.615552,0.125599,<=50K,cluster4
-1.113485,2.133049,0.034998,-1.165054,1.570767,-1.737322,0.575318,-0.149808,-0.277648,-1.044222,<=50K,cluster4
-0.217382,3.898666,-0.867033,-0.241378,1.363421,2.202494,-0.747509,-1.120435,1.869183,1.814112,>50K,cluster0
-2.373063,0.912577,1.239889,1.963705,-0.17909,-0.110546,-0.495849,1.308279,-1.180118,-0.009803,<=50K,cluster5
1.993352,0.636922,0.241227,0.792841,0.146085,-1.008158,-0.899826,-0.431589,0.463245,0.562392,>50K,cluster2
1.461146,-1.802096,1.289253,0.310161,-0.338027,0.698888,0.765667,0.506254,0.342219,-0.316911,<=50K,cluster2
-1.931938,-0.633458,0.549935,-1.013275,1.765117,0.50991,-0.446815,-0.133996,2.761534,-0.758249,<=50K,cluster4
-1.65926,-0.9448,1.637402,1.334967,-0.448667,-0.33212,0.681567,0.078579,0.965362,0.743884,<=50K,cluster5
0.241717,0.069211,0.971342,-2.192966,0.62259,1.668225,3.365089,0.559097,0.720253,0.493633,<=50K,cluster0
-0.741427,3.041277,-0.436528,0.408953,1.725662,-0.439415,-0.458519,-1.285043,2.159353,0.348581,>50K,cluster5
-2.375096,-0.457577,-0.841658,0.966741,-2.503519,0.261203,-0.031836,-1.133076,-1.01963,-2.114228,<=50K,cluster5
-2.478222,1.094225,0.943853,2.229719,0.149459,0.394981,-1.437198,0.372023,0.329551,-0.30579,<=50K,cluster5
-2.32867,-2.915398,-0.695752,1.51828,3.668794,1.102602,0.260019,-1.04751,-0.397809,-1.089673,<=50K,cluster1
-1.729719,2.632729,0.040516,1.37453,1.417654,-0.616052,-0.259684,-0.776142,1.158887,0.005129,<=50K,cluster5
-2.321409,0.632425,0.997766,-0.243275,0.365119,-0.503106,1.023882,0.566202,-0.261915,1.304202,<=50K,cluster5
-1.679214,0.96187,0.49991,-1.810017,0.403862,-1.417292,0.131446,1.233543,-1.407703,-1.454328,<=50K,cluster4
-0.6566,0.361441,1.050737,-0.947973,0.780185,-0.65338,1.983005,0.095946,-0.533826,0.663873,>50K,cluster4
-1.826274,-1.313944,1.968636,1.937555,-0.369362,0.679389,0.281822,0.316713,1.209278,-0.187719,<=50K,cluster5
-3.215305,0.341624,1.281549,1.919589,-0.330835,0.543637,-1.194407,1.4841,-0.013571,-0.815052,<=50K,cluster5
-0.573564,0.650234,0.336574,-1.700322,0.091868,1.058326,1.481953,0.220827,-1.112854,-0.476394,<=50K,cluster4
-2.162969,0.011818,0.465481,-2.748673,0.14806,-1.162973,0.164439,0.903109,0.47485,0.064387,<=50K,cluster4
-1.743157,0.422197,-1.14363,-1.657196,-2.578931,2.741466,0.57044,-1.711335,0.990216,0.767379,<=50K,cluster4
-2.378006,1.174147,-1.53764,-3.319434,-2.269855,-1.504811,-0.368877,-0.327552,-1.481992,0.003659,<=50K,cluster4
0.699353,0.780037,0.078838,-1.184112,-0.818311,1.214742,-3.221174,2.582507,-0.121569,1.156192,<=50K,cluster0
1.50498,-1.095637,1.211127,0.954444,-0.587693,-0.577849,-0.056206,0.441642,-0.768218,0.348663,<=50K,cluster2
0.488054,1.604226,0.01672,-2.558684,0.589014,0.94617,1.618578,1.219348,-0.899065,-1.197271,<=50K,cluster4
1.833557,-2.162654,0.664287,-0.613159,0.21447,-0.530721,-0.472905,-0.497057,-0.265855,-1.024227,>50K,cluster2
-1.52427,1.719862,-2.64486,1.447665,2.959774,-0.439431,0.879094,-2.195504,-1.367391,-0.310761,<=50K,cluster5
-1.456984,1.096197,0.073208,-2.379829,0.697684,-1.341009,-0.789749,1.591371,-0.281164,-1.895058,<=50K,cluster4
-0.297318,3.359076,-0.345599,1.268687,1.030818,1.974491,0.426573,-0.803996,1.000841,0.946039,<=50K,cluster5
3.638604,2.153052,-1.107676,-0.067016,0.759534,1.548062,-1.641918,-0.044767,3.423201,-0.692203,<=50K,cluster0
-1.582467,0.839785,-0.727836,1.589794,-2.802159,0.523033,-0.307915,-2.780604,0.57904,0.131114,<=50K,cluster5
2.39688,-0.91527,0.712535,-0.595837,-0.253057,-1.246652,0.453304,-0.14855,-0.382461,0.048852,>50K,cluster2
-1.81066,0.583936,0.346473,-1.402952,-0.080442,-1.227688,-0.35741,0.655658,-1.504953,-2.070668,<=50K,cluster4
-1.935311,0.432758,0.875063,1.492377,0.869629,0.488789,0.018052,-1.124715,1.793617,0.104423,<=50K,cluster5
-1.111941,1.652535,0.321863,1.161388,1.179423,-0.183861,0.181094,-1.847554,0.299426,0.862696,<=50K,cluster5
-0.928809,-0.124699,1.378855,0.17079,-0.035092,-0.233045,0.786877,0.603798,-0.71035,0.34373,<=50K,cluster5
-1.782357,-0.985943,1.644928,1.095892,0.433725,0.382334,1.27087,-0.755502,0.934693,0.2847,<=50K,cluster5
2.668771,0.42479,0.455865,0.097688,-0.183146,1.24449,0.553056,1.045622,-0.759006,-1.586386,<=50K,cluster0
-1.265354,0.081338,-0.854842,-0.75431,-2.884675,2.105614,1.822137,-2.390879,-1.137065,1.220937,<=50K,cluster5
1.548411,2.870463,-1.128524,-0.389157,0.398463,0.723447,-3.411846,1.086901,0.562889,0.871056,>50K,cluster0
-2.095275,-0.910154,1.919708,2.172262,-0.562535,0.412375,0.579457,-0.216527,0.771825,0.85879,<=50K,cluster5
-3.407583,-0.683274,-0.743922,-0.770872,-1.947796,0.488832,-0.365981,-1.961404,1.081964,-1.65695,<=50K,cluster5
2.350437,0.400476,0.245114,0.594449,0.205459,-1.573861,-0.351586,-0.25859,-0.492128,-1.294851,<=50K,cluster2
-1.143629,-0.18456,1.048199,0.664603,-0.976564,1.784913,0.822397,0.351123,-0.476794,1.383246,<=50K,cluster5
-1.437785,0.747911,0.674872,-1.861132,0.917132,-1.471964,1.512883,0.017207,-0.382336,1.376272,<=50K,cluster4
-0.826918,-0.351049,0.270306,-0.184793,1.171408,-0.126891,1.690569,-0.436323,-0.595925,0.394615,<=50K,cluster4
-2.521499,0.297905,-1.267061,-3.901343,-2.579505,-1.384488,0.078909,-0.227474,-0.838795,0.157013,<=50K,cluster4
-0.953786,1.246005,0.695399,1.558436,0.975054,-0.38127,1.363124,-1.421128,0.242611,0.291083,<=50K,cluster5
1.644681,-1.048198,0.927352,0.033471,-0.503652,-1.269451,0.111895,0.062149,-0.434275,1.165767,>50K,cluster2
-1.056754,-0.837079,0.426951,-0.271842,-0.279275,-0.755144,-0.717237,1.109136,-0.577997,1.129701,<=50K,cluster4
2.41473,-1.723275,1.195067,-0.280587,-0.553234,-0.948284,1.322733,-0.340569,0.068055,1.132215,>50K,cluster2
3.206194,0.122467,0.611318,0.007809,-0.555472,1.529864,1.356942,0.288403,-0.396357,-0.251474,>50K,cluster0
-1.810545,0.348775,0.937847,0.871327,0.522749,0.343036,0.807756,-0.316356,-0.371569,-0.326926,<=50K,cluster5
-0.620009,0.949339,0.890284,-0.847341,0.959502,-0.975368,1.972299,0.306158,-0.962046,-0.939559,<=50K,cluster4
-2.286577,-0.395065,1.17403,0.469332,0.2986,0.141138,0.814584,-0.487911,0.95736,0.571523,<=50K,cluster5
-3.739558,-1.158974,-6.511165,4.035534,-2.005595,-0.755229,2.552377,5.670225,-0.607337,1.343701,<=50K,cluster3
0.407792,-0.803485,0.644459,-0.975092,0.027161,-0.138445,-1.297011,2.6384,0.698099,-0.761545,<=50K,cluster2
2.549453,0.764355,0.087076,0.798824,0.257097,-1.457937,-0.126622,-0.650413,-1.20899,-0.654598,>50K,cluster2
2.07492,-0.784756,0.928554,0.110455,-0.404186,-1.16075,0.697171,0.063005,-0.460337,0.077501,>50K,cluster2
2.321246,1.05458,-0.132677,1.506724,0.463483,-1.096307,-0.896068,-1.522611,0.367518,-0.303916,>50K,cluster2
2.708315,0.021538,0.376107,0.878637,0.047018,-1.290494,0.075949,-0.876559,-0.412725,0.33072,>50K,cluster2
-1.104829,-0.533541,1.418042,0.133961,0.112559,-0.154927,1.93659,-1.197102,0.73847,1.315421,<=50K,cluster5
-2.428558,-0.620632,0.633292,1.586079,0.056834,0.680429,-0.63521,0.219662,-0.321605,-0.513155,<=50K,cluster5
-1.028451,1.674691,0.043341,-3.375238,0.233841,0.732595,1.4775,1.620191,-1.265397,1.918378,<=50K,cluster4
2.005405,-1.034128,0.80997,-0.051684,-0.332652,-1.088387,0.303443,-0.583851,-0.841684,0.239957,>50K,cluster2
-1.751163,0.799158,1.126929,2.584101,0.029238,0.574612,-0.771181,0.096979,0.45511,-0.203054,<=50K,cluster5
-1.73668,-0.177201,0.035687,-4.183024,0.51007,-1.351554,-0.997479,1.874109,2.697493,-1.194049,<=50K,cluster4
-0.471571,3.360144,-0.966843,-1.067582,1.017324,1.413621,-0.625205,-1.139258,0.734709,0.743178,<=50K,cluster4
1.325586,-1.073577,1.095243,0.864805,-0.477681,-0.534245,-0.487288,0.192312,-0.379245,0.097176,<=50K,cluster2
-1.56416,2.053932,0.496916,1.475797,1.141477,-0.888542,1.08525,-0.758592,-0.822042,-1.0553,<=50K,cluster5
-2.17823,0.248706,1.666018,2.661141,-0.352679,0.250969,-0.269101,1.07268,-0.661412,-1.344552,<=50K,cluster5
-0.379701,1.179261,-0.640912,-1.900881,0.346951,-1.411292,-0.301624,-1.495401,-2.208478,-0.222841,<=50K,cluster4
-1.266321,0.815059,0.068508,-2.764049,0.670509,-1.401134,-0.113938,0.074911,1.135209,0.464233,<=50K,cluster4
0.862095,-3.618755,-1.26765,1.708561,2.816835,0.27224,-1.455651,-1.8823,-2.05236,1.384777,<=50K,cluster1
-1.787816,-2.664552,-3.066769,-5.268007,2.814878,2.168539,-1.960867,2.123232,0.216642,-1.383132,<=50K,cluster1
-0.860047,-0.032523,-1.175286,-0.358132,-2.823923,-1.320737,-2.870954,0.431499,-1.691888,-2.168291,<=50K,cluster4
1.180861,-1.532241,0.816604,-0.758727,-0.54656,-0.806955,-0.678758,0.758494,1.369491,0.127622,<=50K,cluster2
-2.054268,-0.599399,1.346066,0.51711,-0.243592,-0.623535,0.094567,0.52662,1.100034,0.508361,<=50K,cluster5
2.098117,-1.699045,0.816575,-0.615474,-0.415972,-1.615223,-0.006047,-0.2998,0.861114,0.793983,>50K,cluster2
-3.862487,-1.969148,-4.232372,-0.402352,-2.984478,0.303001,-0.963322,-3.242151,-3.03475,-0.435872,<=50K,cluster1
1.465706,-0.482747,-1.188007,0.260381,-2.348967,-1.300417,-0.039178,-1.643919,0.162126,-0.276061,<=50K,cluster2
-1.536018,0.353437,0.381489,-2.329087,1.520062,-0.628849,-0.117552,-0.234211,2.549133,-0.464081,<=50K,cluster4
-1.542482,0.671781,1.24936,1.482011,0.550563,-0.134676,1.33062,-0.131155,-1.044019,-0.969577,<=50K,cluster5
2.77916,-1.381319,0.992632,-0.907932,-0.639128,1.619172,1.361362,1.064873,0.746479,0.093715,<=50K,cluster0
0.545697,-4.603726,-1.233245,1.27545,2.697855,0.263026,-1.654808,-1.545059,-1.152533,0.593269,<=50K,cluster1
