@relation 'CarEvaluation-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-9-S1-seed1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute eval {unacc,acc,good,vgood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
0.008547,0.009385,0.028406,0.09036,0.994259,0.833574,0.990135,0.26937,0.03484,0.900292,0.236404,0.063511,0.129705,0.982145,0.183947,unacc,cluster0
0.008547,0.724022,0.028403,0.090359,0.994258,0.833567,0.012493,0.269391,0.034837,0.900284,0.236424,0.063506,0.129694,0.876473,0.990779,unacc,cluster0
0.008547,0.98502,0.028401,0.090358,0.994258,0.833557,0.012492,0.269394,0.034836,0.900286,0.236401,0.063507,0.129706,0.876474,0.02299,unacc,cluster0
0.008547,0.009384,0.028402,0.090359,0.994259,0.833587,0.012493,0.269391,0.034838,0.900293,0.236396,0.063513,0.129693,0.876464,0.183977,unacc,cluster0
0.985325,0.724067,0.920373,0.090373,0.994259,0.967953,0.709871,0.998192,0.034982,0.900281,0.236446,0.063504,0.129669,0.014588,0.990778,unacc,cluster0
0.985324,0.985023,0.920367,0.090371,0.994259,0.96795,0.709839,0.998192,0.034981,0.900284,0.236422,0.063505,0.129682,0.014588,0.022987,unacc,cluster0
0.985326,0.009386,0.920371,0.090372,0.994259,0.967957,0.709869,0.998192,0.034983,0.900291,0.236418,0.063511,0.129668,0.014587,0.183959,unacc,cluster0
0.985323,0.724046,0.920385,0.090371,0.994259,0.967951,0.990135,0.998192,0.034985,0.900287,0.236453,0.0635,0.129687,0.982147,0.990777,unacc,cluster0
0.985323,0.985022,0.920379,0.090369,0.994259,0.967949,0.990133,0.998192,0.034984,0.900289,0.23643,0.0635,0.129699,0.982147,0.022984,unacc,cluster0
0.985324,0.009385,0.920383,0.09037,0.99426,0.967955,0.990135,0.998192,0.034987,0.900296,0.236425,0.063506,0.129686,0.982145,0.183941,unacc,cluster0
0.985324,0.724036,0.920376,0.09037,0.994259,0.967954,0.012494,0.998192,0.034983,0.900288,0.236445,0.063502,0.129674,0.876479,0.990778,unacc,cluster0
0.985324,0.985021,0.92037,0.090368,0.994259,0.967951,0.012492,0.998192,0.034983,0.900291,0.236422,0.063502,0.129687,0.87648,0.022989,unacc,cluster0
0.985325,0.009385,0.920374,0.090369,0.994259,0.967958,0.012494,0.998192,0.034985,0.900298,0.236417,0.063509,0.129673,0.876469,0.183972,unacc,cluster0
0.675907,0.724042,0.92036,0.09038,0.994257,0.007841,0.709859,0.998192,0.034984,0.90028,0.236428,0.063506,0.129671,0.014589,0.990777,unacc,cluster0
0.675903,0.985021,0.920355,0.090379,0.994257,0.007841,0.709827,0.998192,0.034984,0.900283,0.236405,0.063506,0.129683,0.014589,0.022987,unacc,cluster0
0.675925,0.009385,0.920359,0.09038,0.994258,0.007842,0.709857,0.998192,0.034986,0.90029,0.2364,0.063513,0.12967,0.014587,0.183956,unacc,cluster0
0.675887,0.724021,0.920372,0.090378,0.994258,0.007841,0.990134,0.998192,0.034987,0.900286,0.236436,0.063501,0.129689,0.982147,0.990776,unacc,cluster0
0.675883,0.98502,0.920367,0.090377,0.994258,0.00784,0.990133,0.998192,0.034987,0.900288,0.236412,0.063501,0.129701,0.982147,0.022984,unacc,cluster0
0.675904,0.009384,0.920371,0.090378,0.994258,0.007842,0.990134,0.998192,0.034989,0.900295,0.236408,0.063508,0.129688,0.982146,0.183939,unacc,cluster0
0.675899,0.724011,0.920363,0.090377,0.994258,0.007841,0.012493,0.998192,0.034986,0.900287,0.236428,0.063503,0.129676,0.87648,0.990778,unacc,cluster0
0.675895,0.985019,0.920358,0.090375,0.994258,0.007841,0.012491,0.998192,0.034985,0.90029,0.236405,0.063504,0.129689,0.876481,0.022989,unacc,cluster0
0.675917,0.009384,0.920362,0.090377,0.994258,0.007842,0.012493,0.998192,0.034987,0.900297,0.2364,0.06351,0.129675,0.876471,0.183969,unacc,cluster0
0.008547,0.72405,0.920359,0.090362,0.994258,0.83357,0.709875,0.998192,0.034978,0.900272,0.236449,0.063505,0.129663,0.014588,0.990777,unacc,cluster0
0.008547,0.985022,0.920353,0.090361,0.994258,0.833559,0.709842,0.998192,0.034978,0.900275,0.236425,0.063506,0.129676,0.014588,0.022987,unacc,cluster0
0.008548,0.009385,0.920357,0.090362,0.994258,0.833589,0.709873,0.998192,0.03498,0.900282,0.236421,0.063512,0.129662,0.014587,0.183956,unacc,cluster0
0.008546,0.724029,0.920371,0.09036,0.994259,0.833562,0.990135,0.998192,0.034981,0.900278,0.236457,0.063501,0.129681,0.982146,0.990776,unacc,cluster0
0.008546,0.98502,0.920365,0.090359,0.994259,0.833552,0.990134,0.998192,0.034981,0.90028,0.236433,0.063501,0.129694,0.982147,0.022984,unacc,cluster0
0.008547,0.009384,0.920369,0.09036,0.994259,0.833581,0.990135,0.998192,0.034983,0.900287,0.236429,0.063507,0.12968,0.982145,0.183939,unacc,cluster0
0.008547,0.724019,0.920362,0.090359,0.994258,0.833575,0.012494,0.998192,0.03498,0.900279,0.236449,0.063503,0.129668,0.876475,0.990778,unacc,cluster0
0.008546,0.98502,0.920356,0.090358,0.994258,0.833565,0.012492,0.998192,0.034979,0.900282,0.236425,0.063503,0.129681,0.876476,0.022988,unacc,cluster0
0.008547,0.009384,0.92036,0.090359,0.994259,0.833594,0.012494,0.998192,0.034982,0.900289,0.236421,0.06351,0.129668,0.876466,0.183969,unacc,cluster0
0.985325,0.724082,0.028514,0.976096,0.994259,0.967957,0.709873,0.998193,0.932275,0.900314,0.236457,0.962298,0.129684,0.014588,0.990778,unacc,cluster3
0.985324,0.985024,0.028512,0.976096,0.994259,0.967954,0.709841,0.998193,0.932274,0.900316,0.236433,0.962298,0.129697,0.014588,0.022987,unacc,cluster3
0.985326,0.009387,0.028513,0.976096,0.99426,0.967961,0.709871,0.998193,0.932278,0.900323,0.236429,0.962302,0.129684,0.014587,0.18396,unacc,cluster3
0.985323,0.724062,0.028518,0.976096,0.99426,0.967955,0.990135,0.998192,0.932281,0.900319,0.236465,0.962295,0.129702,0.982147,0.990777,unacc,cluster3
0.985323,0.985023,0.028516,0.976095,0.99426,0.967953,0.990134,0.998192,0.93228,0.900321,0.236441,0.962295,0.129715,0.982147,0.022984,unacc,cluster3
0.985324,0.009386,0.028517,0.976096,0.99426,0.967959,0.990135,0.998192,0.932284,0.900329,0.236437,0.962299,0.129701,0.982145,0.183942,unacc,cluster3
0.985324,0.724052,0.028515,0.976095,0.99426,0.967958,0.012494,0.998193,0.932279,0.900321,0.236457,0.962296,0.12969,0.876477,0.990778,unacc,cluster3
0.985324,0.985022,0.028513,0.976095,0.99426,0.967955,0.012492,0.998193,0.932278,0.900323,0.236433,0.962296,0.129702,0.876478,0.022989,unacc,cluster3
0.985325,0.009386,0.028514,0.976095,0.99426,0.967962,0.012494,0.998193,0.932282,0.90033,0.236429,0.9623,0.129689,0.876467,0.183973,unacc,cluster3
0.675906,0.724057,0.028509,0.976099,0.994258,0.007842,0.709861,0.998193,0.93228,0.900312,0.23644,0.962299,0.129686,0.014588,0.990778,unacc,cluster3
0.675902,0.985022,0.028507,0.976098,0.994258,0.007842,0.709829,0.998193,0.932279,0.900315,0.236416,0.962299,0.129699,0.014588,0.022987,unacc,cluster3
0.675924,0.009386,0.028508,0.976098,0.994258,0.007843,0.70986,0.998193,0.932283,0.900322,0.236412,0.962303,0.129685,0.014587,0.183957,acc,cluster3
0.675886,0.724037,0.028514,0.976098,0.994259,0.007842,0.990135,0.998193,0.932286,0.900318,0.236448,0.962296,0.129704,0.982147,0.990776,unacc,cluster3
0.675882,0.985021,0.028511,0.976097,0.994258,0.007841,0.990133,0.998193,0.932285,0.90032,0.236424,0.962296,0.129717,0.982147,0.022984,unacc,cluster3
0.675904,0.009385,0.028513,0.976098,0.994259,0.007843,0.990134,0.998193,0.932289,0.900327,0.236419,0.9623,0.129703,0.982145,0.18394,acc,cluster3
0.675898,0.724027,0.02851,0.976098,0.994258,0.007842,0.012493,0.998193,0.932283,0.900319,0.23644,0.962297,0.129691,0.876478,0.990778,unacc,cluster3
0.675894,0.98502,0.028508,0.976097,0.994258,0.007842,0.012491,0.998193,0.932282,0.900322,0.236416,0.962297,0.129704,0.876479,0.022989,acc,cluster3
0.675916,0.009384,0.028509,0.976098,0.994259,0.007843,0.012493,0.998193,0.932286,0.900329,0.236412,0.962301,0.129691,0.876469,0.18397,acc,cluster3
0.008547,0.724066,0.028508,0.976093,0.994258,0.833587,0.709877,0.998193,0.932269,0.900304,0.23646,0.962298,0.129678,0.014588,0.990778,unacc,cluster3
0.008547,0.985023,0.028506,0.976093,0.994258,0.833577,0.709844,0.998193,0.932268,0.900307,0.236437,0.962299,0.129691,0.014588,0.022987,unacc,cluster3
0.008547,0.009386,0.028508,0.976093,0.994259,0.833607,0.709875,0.998193,0.932272,0.900314,0.236432,0.962302,0.129678,0.014586,0.183957,unacc,cluster3
0.008546,0.724045,0.028513,0.976093,0.994259,0.83358,0.990135,0.998193,0.932275,0.90031,0.236468,0.962295,0.129696,0.982146,0.990776,unacc,cluster3
0.008546,0.985022,0.028511,0.976092,0.994259,0.83357,0.990134,0.998193,0.932274,0.900312,0.236444,0.962296,0.129709,0.982146,0.022984,unacc,cluster3
0.008547,0.009385,0.028512,0.976093,0.99426,0.833599,0.990135,0.998193,0.932278,0.900319,0.23644,0.9623,0.129696,0.982145,0.183939,acc,cluster3
0.008546,0.724035,0.028509,0.976093,0.994259,0.833593,0.012494,0.998193,0.932272,0.900311,0.23646,0.962297,0.129684,0.876473,0.990778,unacc,cluster3
0.008546,0.985021,0.028507,0.976092,0.994259,0.833582,0.012492,0.998193,0.932271,0.900314,0.236437,0.962297,0.129696,0.876474,0.022989,acc,cluster3
0.008547,0.009385,0.028509,0.976092,0.994259,0.833612,0.012494,0.998193,0.932275,0.900321,0.236432,0.962301,0.129683,0.876464,0.18397,acc,cluster3
0.985322,0.72409,0.920112,0.976094,0.994259,0.967952,0.709843,0.26853,0.932067,0.900305,0.236455,0.962294,0.129691,0.014586,0.990777,unacc,cluster3
0.985322,0.985025,0.920106,0.976093,0.994259,0.96795,0.70981,0.268534,0.932066,0.900307,0.236432,0.962294,0.129704,0.014586,0.022986,unacc,cluster3
0.985323,0.009387,0.92011,0.976094,0.994259,0.967956,0.709841,0.26853,0.93207,0.900314,0.236427,0.962298,0.129691,0.014584,0.183954,unacc,cluster3
0.985321,0.724069,0.920124,0.976093,0.994259,0.96795,0.990134,0.268512,0.932073,0.90031,0.236463,0.962291,0.129709,0.982144,0.990776,unacc,cluster3
0.985321,0.985023,0.920118,0.976093,0.994259,0.967948,0.990132,0.268515,0.932072,0.900312,0.236439,0.962292,0.129722,0.982144,0.022984,unacc,cluster3
0.985322,0.009386,0.920122,0.976093,0.99426,0.967955,0.990134,0.268512,0.932076,0.90032,0.236435,0.962296,0.129708,0.982142,0.183937,unacc,cluster3
0.985322,0.724059,0.920115,0.976093,0.994259,0.967953,0.012492,0.268533,0.932071,0.900312,0.236455,0.962293,0.129697,0.876457,0.990778,unacc,cluster3
0.985321,0.985023,0.920109,0.976093,0.994259,0.967951,0.01249,0.268536,0.93207,0.900314,0.236431,0.962293,0.129709,0.876458,0.022988,unacc,cluster3
0.985323,0.009386,0.920113,0.976093,0.994259,0.967957,0.012492,0.268533,0.932074,0.900321,0.236427,0.962297,0.129696,0.876448,0.183967,unacc,cluster3
0.675871,0.724065,0.9201,0.976096,0.994257,0.007841,0.709831,0.268549,0.932072,0.900303,0.236438,0.962295,0.129693,0.014586,0.990777,unacc,cluster3
0.675867,0.985023,0.920094,0.976096,0.994257,0.00784,0.709798,0.268553,0.932071,0.900306,0.236414,0.962295,0.129706,0.014586,0.022986,unacc,cluster3
0.675888,0.009386,0.920098,0.976096,0.994258,0.007842,0.709829,0.26855,0.932075,0.900313,0.23641,0.962299,0.129693,0.014584,0.183952,acc,cluster3
0.67585,0.724044,0.920112,0.976096,0.994258,0.007841,0.990133,0.268531,0.932078,0.900309,0.236446,0.962292,0.129711,0.982144,0.990776,unacc,cluster3
0.675847,0.985021,0.920106,0.976095,0.994258,0.00784,0.990132,0.268535,0.932077,0.900311,0.236422,0.962292,0.129724,0.982144,0.022983,unacc,cluster3
0.675868,0.009385,0.92011,0.976095,0.994258,0.007842,0.990133,0.268531,0.932081,0.900318,0.236418,0.962296,0.12971,0.982142,0.183934,acc,cluster3
0.675862,0.724034,0.920103,0.976095,0.994258,0.007841,0.012492,0.268552,0.932075,0.90031,0.236438,0.962294,0.129698,0.876458,0.990778,unacc,cluster3
0.675859,0.985021,0.920097,0.976095,0.994258,0.007841,0.01249,0.268556,0.932074,0.900313,0.236414,0.962294,0.129711,0.876459,0.022988,acc,cluster3
0.67588,0.009385,0.920101,0.976095,0.994258,0.007842,0.012491,0.268552,0.932078,0.90032,0.23641,0.962298,0.129698,0.876449,0.183965,acc,cluster3
0.008545,0.724073,0.920098,0.976091,0.994258,0.833567,0.709846,0.268548,0.932061,0.900295,0.236459,0.962295,0.129686,0.014585,0.990777,unacc,cluster3
0.008545,0.985024,0.920092,0.976091,0.994258,0.833557,0.709813,0.268552,0.93206,0.900298,0.236435,0.962295,0.129698,0.014585,0.022986,unacc,cluster3
0.008546,0.009386,0.920096,0.976091,0.994258,0.833586,0.709844,0.268549,0.932064,0.900305,0.236431,0.962299,0.129685,0.014584,0.183951,acc,cluster3
0.008545,0.724052,0.92011,0.97609,0.994259,0.833559,0.990134,0.26853,0.932067,0.900301,0.236466,0.962292,0.129703,0.982143,0.990776,unacc,cluster3
0.008545,0.985022,0.920104,0.97609,0.994259,0.833549,0.990132,0.268534,0.932066,0.900303,0.236443,0.962292,0.129716,0.982143,0.022983,acc,cluster3
0.008545,0.009386,0.920108,0.97609,0.994259,0.833579,0.990134,0.26853,0.93207,0.900311,0.236438,0.962296,0.129703,0.982141,0.183934,acc,cluster3
0.008545,0.724042,0.920101,0.97609,0.994258,0.833572,0.012492,0.268551,0.932064,0.900303,0.236459,0.962293,0.129691,0.876454,0.990778,unacc,cluster3
0.008545,0.985021,0.920095,0.97609,0.994258,0.833562,0.012491,0.268555,0.932063,0.900305,0.236435,0.962294,0.129704,0.876455,0.022988,acc,cluster3
0.008546,0.009385,0.920099,0.97609,0.994259,0.833591,0.012492,0.268551,0.932067,0.900312,0.236431,0.962298,0.12969,0.876445,0.183964,acc,cluster3
0.985325,0.724086,0.02841,0.976096,0.99426,0.967956,0.709873,0.269377,0.034843,0.900313,0.236454,0.962298,0.129702,0.014588,0.990778,unacc,cluster3
0.985325,0.985025,0.028408,0.976096,0.99426,0.967954,0.70984,0.26938,0.034843,0.900315,0.23643,0.962298,0.129714,0.014588,0.022987,unacc,cluster3
0.985326,0.009387,0.028409,0.976096,0.99426,0.96796,0.709871,0.269377,0.034845,0.900323,0.236426,0.962302,0.129701,0.014587,0.183962,unacc,cluster3
0.985324,0.724065,0.028414,0.976096,0.994261,0.967954,0.990135,0.269358,0.034847,0.900318,0.236461,0.962295,0.129719,0.982147,0.990777,unacc,cluster3
0.985323,0.985023,0.028412,0.976095,0.99426,0.967952,0.990134,0.269362,0.034846,0.900321,0.236438,0.962295,0.129732,0.982147,0.022985,unacc,cluster3
0.985325,0.009386,0.028414,0.976096,0.994261,0.967958,0.990135,0.269358,0.034848,0.900328,0.236433,0.962299,0.129719,0.982145,0.183945,unacc,cluster3
0.985324,0.724055,0.028411,0.976096,0.99426,0.967957,0.012494,0.269379,0.034845,0.90032,0.236454,0.962296,0.129707,0.876478,0.990779,unacc,cluster3
0.985324,0.985022,0.028409,0.976095,0.99426,0.967955,0.012492,0.269383,0.034845,0.900322,0.23643,0.962296,0.12972,0.876479,0.022989,unacc,cluster3
0.985326,0.009386,0.02841,0.976095,0.994261,0.967961,0.012494,0.269379,0.034847,0.90033,0.236425,0.9623,0.129706,0.876468,0.183975,unacc,cluster3
0.675911,0.724061,0.028405,0.976099,0.994258,0.007842,0.709861,0.269396,0.034846,0.900312,0.236437,0.962299,0.129703,0.014588,0.990778,unacc,cluster3
0.675908,0.985023,0.028403,0.976098,0.994258,0.007841,0.709828,0.269399,0.034845,0.900314,0.236413,0.962299,0.129716,0.014589,0.022987,unacc,cluster3
0.675929,0.009386,0.028404,0.976099,0.994259,0.007843,0.709859,0.269396,0.034848,0.900322,0.236408,0.962303,0.129703,0.014587,0.18396,acc,cluster3
0.675891,0.72404,0.02841,0.976098,0.994259,0.007841,0.990135,0.269377,0.034849,0.900317,0.236444,0.962296,0.129721,0.982147,0.990777,unacc,cluster3
0.675887,0.985021,0.028407,0.976098,0.994259,0.007841,0.990133,0.269381,0.034849,0.90032,0.236421,0.962296,0.129734,0.982147,0.022984,acc,cluster3
0.675909,0.009385,0.028409,0.976098,0.994259,0.007843,0.990134,0.269378,0.034851,0.900327,0.236416,0.9623,0.129721,0.982146,0.183942,acc,cluster3
0.675903,0.72403,0.028406,0.976098,0.994259,0.007842,0.012493,0.269398,0.034848,0.900319,0.236436,0.962297,0.129709,0.876479,0.990778,unacc,cluster3
0.675899,0.98502,0.028404,0.976097,0.994259,0.007842,0.012491,0.269402,0.034847,0.900321,0.236413,0.962297,0.129721,0.87648,0.022989,acc,cluster3
0.675921,0.009385,0.028405,0.976098,0.994259,0.007843,0.012493,0.269399,0.034849,0.900329,0.236408,0.962301,0.129708,0.87647,0.183973,acc,cluster3
0.008547,0.724069,0.028404,0.976094,0.994259,0.833584,0.709876,0.269395,0.03484,0.900304,0.236457,0.962298,0.129696,0.014588,0.990778,unacc,cluster3
0.008547,0.985023,0.028402,0.976093,0.994259,0.833574,0.709844,0.269398,0.03484,0.900306,0.236433,0.962299,0.129709,0.014588,0.022987,unacc,cluster3
0.008548,0.009386,0.028404,0.976093,0.994259,0.833603,0.709874,0.269395,0.034842,0.900314,0.236429,0.962302,0.129695,0.014587,0.183959,acc,cluster3
0.008546,0.724048,0.028409,0.976093,0.99426,0.833576,0.990135,0.269376,0.034843,0.900309,0.236465,0.962296,0.129714,0.982146,0.990777,unacc,cluster3
0.008546,0.985022,0.028407,0.976092,0.99426,0.833566,0.990134,0.26938,0.034843,0.900312,0.236441,0.962296,0.129726,0.982146,0.022984,acc,cluster3
0.008547,0.009385,0.028408,0.976093,0.99426,0.833596,0.990135,0.269377,0.034845,0.900319,0.236437,0.9623,0.129713,0.982145,0.183942,acc,cluster3
0.008547,0.724038,0.028406,0.976093,0.994259,0.833589,0.012494,0.269397,0.034842,0.900311,0.236457,0.962297,0.129701,0.876474,0.990778,unacc,cluster3
0.008547,0.985021,0.028403,0.976092,0.994259,0.833579,0.012492,0.269401,0.034841,0.900313,0.236433,0.962297,0.129714,0.876475,0.022989,acc,cluster3
0.008547,0.009385,0.028405,0.976093,0.99426,0.833608,0.012494,0.269397,0.034843,0.900321,0.236429,0.962301,0.1297,0.876465,0.183972,acc,cluster3
0.985325,0.724083,0.92038,0.976096,0.99426,0.967957,0.709885,0.998192,0.034987,0.900309,0.236478,0.962296,0.129677,0.014589,0.990777,unacc,cluster3
0.985324,0.985024,0.920374,0.976096,0.99426,0.967955,0.709852,0.998192,0.034986,0.900311,0.236455,0.962296,0.129689,0.014589,0.022986,unacc,cluster3
0.985326,0.009387,0.920378,0.976096,0.99426,0.967962,0.709883,0.998192,0.034989,0.900318,0.23645,0.9623,0.129676,0.014587,0.183954,unacc,cluster3
0.985323,0.724063,0.920392,0.976096,0.99426,0.967956,0.990136,0.998192,0.03499,0.900314,0.236486,0.962293,0.129694,0.982147,0.990776,unacc,cluster3
0.985323,0.985023,0.920386,0.976095,0.99426,0.967953,0.990134,0.998192,0.03499,0.900316,0.236462,0.962293,0.129707,0.982147,0.022984,unacc,cluster3
0.985324,0.009386,0.92039,0.976096,0.994261,0.96796,0.990136,0.998192,0.034992,0.900324,0.236458,0.962297,0.129694,0.982146,0.183937,unacc,cluster3
0.985324,0.724053,0.920382,0.976096,0.99426,0.967959,0.012495,0.998192,0.034989,0.900316,0.236478,0.962294,0.129682,0.87648,0.990778,unacc,cluster3
0.985324,0.985022,0.920377,0.976095,0.99426,0.967956,0.012493,0.998192,0.034988,0.900318,0.236455,0.962294,0.129694,0.876481,0.022988,unacc,cluster3
0.985325,0.009386,0.920381,0.976095,0.99426,0.967963,0.012495,0.998192,0.03499,0.900325,0.23645,0.962298,0.129681,0.876471,0.183967,unacc,cluster3
0.675906,0.724058,0.920367,0.976099,0.994258,0.007842,0.709873,0.998192,0.034989,0.900307,0.236461,0.962296,0.129678,0.014589,0.990777,unacc,cluster3
0.675902,0.985023,0.920362,0.976098,0.994258,0.007842,0.70984,0.998192,0.034989,0.90031,0.236438,0.962297,0.129691,0.014589,0.022986,unacc,cluster3
0.675924,0.009386,0.920365,0.976098,0.994259,0.007843,0.709871,0.998192,0.034991,0.900317,0.236433,0.962301,0.129678,0.014587,0.183952,acc,cluster3
0.675886,0.724038,0.920379,0.976098,0.994259,0.007842,0.990135,0.998192,0.034993,0.900313,0.236469,0.962294,0.129696,0.982147,0.990776,unacc,cluster3
0.675882,0.985021,0.920374,0.976098,0.994259,0.007841,0.990134,0.998192,0.034992,0.900315,0.236445,0.962294,0.129709,0.982148,0.022983,acc,cluster3
0.675904,0.009385,0.920377,0.976098,0.994259,0.007843,0.990135,0.998192,0.034994,0.900322,0.236441,0.962298,0.129695,0.982146,0.183934,acc,cluster3
0.675898,0.724028,0.92037,0.976098,0.994259,0.007843,0.012494,0.998192,0.034991,0.900314,0.236461,0.962295,0.129684,0.876481,0.990778,unacc,cluster3
0.675894,0.98502,0.920365,0.976097,0.994259,0.007842,0.012492,0.998192,0.03499,0.900317,0.236437,0.962295,0.129696,0.876482,0.022988,acc,cluster3
0.675916,0.009384,0.920368,0.976098,0.994259,0.007844,0.012494,0.998192,0.034993,0.900324,0.236433,0.962299,0.129683,0.876472,0.183965,acc,cluster3
0.008547,0.724066,0.920366,0.976093,0.994259,0.833591,0.709888,0.998192,0.034984,0.900299,0.236482,0.962296,0.129671,0.014588,0.990777,unacc,cluster3
0.008547,0.985023,0.92036,0.976093,0.994259,0.833581,0.709856,0.998192,0.034983,0.900302,0.236458,0.962296,0.129683,0.014588,0.022986,unacc,cluster3
0.008548,0.009386,0.920364,0.976093,0.994259,0.83361,0.709886,0.998192,0.034985,0.900309,0.236454,0.9623,0.12967,0.014587,0.183951,acc,cluster3
0.008546,0.724046,0.920378,0.976093,0.99426,0.833584,0.990136,0.998192,0.034987,0.900305,0.236489,0.962293,0.129688,0.982147,0.990776,unacc,cluster3
0.008546,0.985022,0.920372,0.976092,0.99426,0.833573,0.990134,0.998192,0.034986,0.900307,0.236466,0.962294,0.129701,0.982147,0.022983,acc,cluster3
0.008547,0.009385,0.920376,0.976093,0.99426,0.833603,0.990136,0.998192,0.034988,0.900314,0.236461,0.962298,0.129688,0.982145,0.183934,acc,cluster3
0.008546,0.724036,0.920368,0.976093,0.994259,0.833596,0.012495,0.998192,0.034985,0.900306,0.236482,0.962295,0.129676,0.876477,0.990778,unacc,cluster3
0.008546,0.985021,0.920363,0.976092,0.994259,0.833586,0.012493,0.998192,0.034985,0.900309,0.236458,0.962295,0.129689,0.876478,0.022988,acc,cluster3
0.008547,0.009385,0.920367,0.976093,0.99426,0.833616,0.012495,0.998192,0.034987,0.900316,0.236454,0.962299,0.129675,0.876467,0.183964,acc,cluster3
0.985326,0.724073,0.028511,0.976102,0.994259,0.967956,0.709863,0.998193,0.932267,0.020682,0.236421,0.063521,0.129696,0.014589,0.990777,unacc,cluster1
0.985325,0.985024,0.028509,0.976102,0.994259,0.967953,0.709831,0.998193,0.932266,0.020682,0.236397,0.063521,0.129709,0.014589,0.022986,unacc,cluster1
0.985327,0.009386,0.02851,0.976102,0.994259,0.96796,0.709861,0.998193,0.93227,0.020684,0.236393,0.063527,0.129696,0.014588,0.183955,unacc,cluster1
0.985324,0.724052,0.028515,0.976101,0.99426,0.967954,0.990135,0.998192,0.932273,0.020683,0.236429,0.063516,0.129714,0.982148,0.990776,unacc,cluster1
